sale_id,product_id,units_sold,price,region,channel,promotion_type,customer_id
518,21,2,33663,Kohima,Amazon,Summer Sale,18900
519,21,1,35848,Bengaluru,Offline,Eid,19196
520,21,1,39999,Gangtok,Reliance Digital,,20259
521,21,2,32299,Amaravati,Offline,Back to School,24934
522,21,1,39999,Raipur,Reliance Digital,,21566
523,21,1,33360,Raipur,Reliance Digital,Republic Day,21367
524,21,1,39999,Imphal,Offline,,11435
525,21,1,39999,Lucknow,Offline,,14213
526,22,1,33158,Hyderabad,Amazon,New Year,16803
527,22,2,31012,Delhi,Flipkart,Republic Day,20323
528,22,1,35999,Aizawl,Amazon,,12017
529,22,1,29004,Lucknow,Offline,Back to School,8271
530,22,1,35999,Hyderabad,Reliance Digital,,6064
531,22,2,28827,Ranchi,Reliance Digital,Eid,4642
532,22,1,35999,Kohima,Flipkart,,5025
533,22,1,31867,Gandhinagar,Reliance Digital,Christmas,26273
534,22,2,35999,Kolkata,Amazon,,6553
535,22,1,33937,Shimla,Offline,Christmas,19466
536,22,1,35999,Gangtok,Amazon,,7077
537,22,1,31565,Gangtok,Offline,Dussehra,20593
538,22,1,35999,Chandigarh,Flipkart,,7137
539,22,1,30084,Itanagar,Reliance Digital,Republic Day,11245
540,22,1,35999,Chennai,Flipkart,,1054
541,22,1,30998,Patna,Flipkart,Big Billion Days,2787
542,22,1,33052,Shillong,Flipkart,Christmas,11380
543,22,1,35999,Itanagar,Flipkart,,18900
544,22,1,33491,Chennai,Flipkart,Christmas,1666
545,22,2,35999,Bhopal,Amazon,,22555
546,22,1,32161,Jaipur,Reliance Digital,Diwali,21022
547,22,1,30552,Aizawl,Flipkart,Independence Day,13794
548,22,1,35999,Raipur,Offline,,21930
549,22,1,35999,Patna,Flipkart,,8796
550,22,1,35999,Shillong,Flipkart,,4841
551,23,2,14237,Mumbai,Reliance Digital,Diwali,10704
552,23,1,12989,Kohima,Offline,Independence Day,25122
553,23,2,12218,Ranchi,Offline,Dussehra,4932
554,23,1,12912,Jaipur,Offline,Independence Day,20560
555,23,2,14999,Jaipur,Reliance Digital,,12664
556,23,1,14999,Raipur,Reliance Digital,,12400
557,23,1,14999,Raipur,Amazon,,25775
558,23,1,14999,Dehradun,Reliance Digital,,8290
559,23,1,12246,Chennai,Offline,Eid,2051
560,23,1,14999,Ranchi,Reliance Digital,,1750
561,23,1,13667,Chandigarh,Amazon,New Year,12419
562,23,2,14203,Gangtok,Reliance Digital,Republic Day,13283
563,23,2,14218,Panaji,Offline,Republic Day,2376
564,23,2,13513,Gandhinagar,Amazon,Great Indian Festival,11107
565,23,1,14999,Amaravati,Offline,,17285
566,23,1,12318,Itanagar,Flipkart,Eid,9992
567,23,1,14999,Srinagar,Offline,,16912
568,23,1,14999,Aizawl,Offline,,17107
569,23,2,12308,Dehradun,Reliance Digital,Independence Day,12192
570,23,1,13523,Chennai,Flipkart,Big Billion Days,8936
571,23,2,14999,Thiruvananthapuram,Reliance Digital,,7844
572,23,1,13139,Panaji,Amazon,Diwali,14167
573,23,1,14999,Gangtok,Offline,,13845
574,23,1,12274,Bhubaneswar,Flipkart,Big Billion Days,2602
575,23,1,14999,Shimla,Reliance Digital,,18602
576,24,2,17859,Gangtok,Amazon,,25341
577,24,1,17859,Shimla,Amazon,,8596
578,24,2,17859,Kohima,Reliance Digital,,6365
579,24,2,17859,Panaji,Reliance Digital,,22143
580,24,2,17859,Srinagar,Reliance Digital,,20471
581,24,1,17859,Mumbai,Offline,,21332
582,24,1,14649,Kolkata,Offline,Republic Day,13410
583,24,1,17859,Agartala,Reliance Digital,,18542
584,24,1,14464,Amaravati,Offline,Diwali,8515
585,24,1,14525,Bengaluru,Flipkart,Christmas,3949
586,24,1,16464,Jaipur,Amazon,New Year,15778
587,24,1,17859,Srinagar,Flipkart,,10622
588,24,1,16624,Shimla,Flipkart,Big Billion Days,9535
589,24,1,17859,Imphal,Offline,,15729
590,24,1,14415,Bengaluru,Reliance Digital,Dussehra,24510
591,24,2,17859,Ranchi,Offline,,22505
592,24,1,17859,Raipur,Offline,,8631
593,24,1,15615,Bhubaneswar,Offline,Dussehra,4318
594,24,1,15352,Aizawl,Reliance Digital,New Year,21247
595,24,1,15134,Kolkata,Flipkart,Christmas,15658
596,24,1,17859,Lucknow,Offline,,14753
597,24,1,17859,Dispur,Amazon,,15904
598,24,1,17859,Shimla,Flipkart,,24063
599,24,1,15408,Bhopal,Flipkart,Republic Day,10687
600,24,1,16515,Itanagar,Flipkart,Back to School,23754
601,25,2,42990,Dehradun,Amazon,,25113
602,25,1,42990,Shillong,Amazon,,21810
603,25,1,42990,Jaipur,Flipkart,,14788
604,25,1,42990,Amaravati,Amazon,,21255
605,25,2,42990,Shillong,Reliance Digital,,9500
606,25,1,42990,Raipur,Flipkart,,22373
607,25,1,38109,Panaji,Reliance Digital,Summer Sale,8970
608,25,1,37186,Patna,Amazon,Independence Day,21421
609,25,1,38765,Srinagar,Amazon,Diwali,1277
610,25,1,42990,Shillong,Offline,,2293
611,25,2,42990,Kohima,Amazon,,23040
612,25,1,42990,Dispur,Offline,,20803
613,25,1,35564,Chandigarh,Reliance Digital,Back to School,1041
614,25,2,40510,Srinagar,Offline,Independence Day,12650
615,25,2,42990,Ranchi,Amazon,,22805
616,25,1,40467,Delhi,Offline,Republic Day,5839
617,25,2,38116,Thiruvananthapuram,Flipkart,Christmas,24533
618,25,1,40236,Mumbai,Offline,Dussehra,15067
619,25,2,42990,Bengaluru,Flipkart,,18531
620,25,1,42990,Delhi,Flipkart,,5589
621,25,1,40424,Mumbai,Offline,Back to School,25160
622,25,1,39835,Panaji,Flipkart,Eid,21572
623,25,1,40316,Lucknow,Reliance Digital,Christmas,5573
624,25,1,34981,Gandhinagar,Reliance Digital,Republic Day,24819
625,25,1,40796,Raipur,Flipkart,Big Billion Days,10062
626,26,1,31239,Ranchi,Reliance Digital,,18644
627,26,1,31239,Lucknow,Amazon,,10534
628,26,2,31239,Lucknow,Amazon,,22415
629,26,1,31239,Panaji,Offline,,2712
630,26,2,27979,Gandhinagar,Offline,Republic Day,4222
631,26,1,28731,Jaipur,Amazon,Independence Day,22393
632,26,1,27350,Thiruvananthapuram,Flipkart,Republic Day,20024
633,26,1,29316,Hyderabad,Offline,Independence Day,9660
634,26,1,27887,Thiruvananthapuram,Offline,Dussehra,20697
635,26,1,31239,Kohima,Offline,,4840
636,26,2,31239,Itanagar,Flipkart,,17167
637,26,1,31239,Lucknow,Flipkart,,23971
638,26,1,26215,Shimla,Flipkart,Summer Sale,12057
639,26,1,31239,Chandigarh,Amazon,,20422
640,26,2,27533,Ranchi,Amazon,Great Indian Festival,9591
641,26,2,31239,Bhopal,Amazon,,5863
642,26,1,31239,Shillong,Reliance Digital,,15514
643,26,1,25932,Itanagar,Amazon,Eid,5579
644,26,1,26920,Agartala,Reliance Digital,Christmas,16917
645,26,2,31239,Chandigarh,Amazon,,9096
646,26,1,25461,Delhi,Offline,Back to School,4990
647,26,1,31239,Chandigarh,Flipkart,,1266
648,26,1,31239,Shimla,Flipkart,,11504
649,26,1,27794,Kolkata,Reliance Digital,Diwali,17426
650,26,1,31239,Dehradun,Flipkart,,8746
651,27,1,21995,Chennai,Offline,,19617
652,27,2,21995,Jaipur,Reliance Digital,,26255
653,27,2,21995,Jaipur,Flipkart,,12590
654,27,1,18749,Lucknow,Reliance Digital,Summer Sale,10637
655,27,2,17961,Thiruvananthapuram,Flipkart,Republic Day,15165
656,27,1,21995,Chennai,Flipkart,,10184
657,27,1,17650,Ranchi,Amazon,New Year,3900
658,27,2,21995,Amaravati,Flipkart,,16660
659,27,2,20361,Amaravati,Flipkart,Dussehra,10458
660,27,1,21995,Raipur,Offline,,5575
661,27,1,20493,Gandhinagar,Reliance Digital,Diwali,19558
662,27,1,21995,Chandigarh,Flipkart,,6341
663,27,1,21995,Chandigarh,Offline,,5763
664,27,1,18286,Imphal,Offline,Back to School,16946
665,27,1,18034,Hyderabad,Amazon,Diwali,3784
666,27,1,17728,Panaji,Amazon,Summer Sale,13934
667,27,1,21995,Agartala,Amazon,,15797
668,27,1,21995,Gandhinagar,Offline,,20299
669,27,1,21995,Bhopal,Offline,,7936
670,27,1,18453,Lucknow,Amazon,Eid,19430
671,27,1,17655,Aizawl,Reliance Digital,Dussehra,23671
672,27,2,19187,Gangtok,Amazon,Back to School,19063
673,27,2,21995,Aizawl,Offline,,18211
674,27,2,19584,Dehradun,Amazon,Summer Sale,25118
675,27,2,18742,Mumbai,Offline,Independence Day,14257
676,28,1,129990,Amaravati,Reliance Digital,,11519
677,28,1,122371,Srinagar,Amazon,Independence Day,7830
678,28,1,129990,Raipur,Reliance Digital,,24143
679,28,1,112039,Raipur,Amazon,Great Indian Festival,25673
680,28,1,119862,Dispur,Amazon,Back to School,13847
681,28,1,129990,Hyderabad,Offline,,14884
682,28,1,123095,Raipur,Flipkart,Republic Day,17065
683,28,1,129990,Raipur,Flipkart,,4386
684,28,2,129990,Jaipur,Offline,,13212
685,28,1,112999,Agartala,Reliance Digital,Dussehra,20135
686,28,2,129990,Patna,Reliance Digital,,9205
687,28,1,129990,Agartala,Amazon,,7044
688,28,1,129990,Shimla,Flipkart,,12972
689,28,2,120025,Itanagar,Offline,Dussehra,2078
690,28,1,112372,Amaravati,Reliance Digital,Back to School,7508
691,28,2,129990,Delhi,Offline,,4595
692,28,1,121186,Imphal,Flipkart,Back to School,25537
693,28,1,129990,Dehradun,Reliance Digital,,3189
694,28,2,110843,Imphal,Flipkart,Independence Day,3185
695,28,1,112680,Dehradun,Offline,Independence Day,12126
696,28,1,129990,Srinagar,Flipkart,,15229
697,28,1,113610,Agartala,Offline,Republic Day,7139
698,28,1,129990,Patna,Reliance Digital,,12831
699,28,1,129990,Patna,Amazon,,18516
700,28,2,129990,Agartala,Flipkart,,9799
701,29,1,25918,Dehradun,Amazon,Dussehra,24859
702,29,1,26396,Thiruvananthapuram,Flipkart,Eid,6662
703,29,1,22916,Shimla,Amazon,Republic Day,21989
704,29,1,27999,Dispur,Reliance Digital,,17981
705,29,2,27999,Raipur,Offline,,10825
706,29,2,27999,Kolkata,Flipkart,,2462
707,29,1,27999,Bhopal,Reliance Digital,,8152
708,29,1,24393,Kohima,Offline,Independence Day,8873
709,29,2,27999,Panaji,Amazon,,17421
710,29,1,27999,Gandhinagar,Amazon,,6738
711,29,1,27999,Amaravati,Flipkart,,17554
712,29,1,24133,Chandigarh,Flipkart,Diwali,15568
713,29,2,26091,Delhi,Offline,Independence Day,17285
714,29,1,27999,Raipur,Amazon,,18356
715,29,1,27999,Dispur,Flipkart,,13058
716,29,2,24350,Raipur,Offline,Eid,21745
717,29,1,27999,Shillong,Offline,,25079
718,29,1,27999,Jaipur,Flipkart,,11767
719,29,1,27999,Amaravati,Amazon,,15365
720,29,1,23847,Bhubaneswar,Flipkart,Big Billion Days,4324
721,29,1,27999,Chennai,Amazon,,17300
722,29,1,27999,Agartala,Offline,,17400
723,29,1,27999,Chandigarh,Amazon,,3332
724,29,1,27999,Mumbai,Amazon,,23072
725,29,1,27999,Kolkata,Amazon,,2886
726,30,1,64055,Srinagar,Offline,Dussehra,22833
727,30,1,69999,Bengaluru,Flipkart,,14843
728,30,1,60821,Jaipur,Offline,Back to School,19964
729,30,2,57608,Raipur,Amazon,Back to School,20383
730,30,1,69999,Kohima,Offline,,10999
731,30,1,69999,Bengaluru,Amazon,,6628
732,30,1,66183,Kolkata,Amazon,Diwali,21077
733,30,2,69999,Bhubaneswar,Reliance Digital,,16693
734,30,1,69999,Amaravati,Flipkart,,24995
735,30,1,59629,Bhopal,Amazon,Diwali,23143
736,30,1,69999,Raipur,Reliance Digital,,8305
737,30,2,69999,Shimla,Reliance Digital,,15145
738,30,1,56070,Aizawl,Offline,Dussehra,24437
739,30,2,69999,Dispur,Flipkart,,10438
740,30,2,69999,Jaipur,Amazon,,4766
741,30,1,69999,Chandigarh,Offline,,7009
742,30,2,69999,Imphal,Flipkart,,15122
743,30,1,61109,Srinagar,Reliance Digital,New Year,10198
744,30,1,61587,Dispur,Amazon,Great Indian Festival,23042
745,30,2,61377,Raipur,Reliance Digital,Diwali,9199
746,30,1,69999,Panaji,Reliance Digital,,18522
747,30,2,61928,Gangtok,Flipkart,Summer Sale,5097
748,30,1,64345,Imphal,Amazon,Back to School,4727
749,30,1,63137,Panaji,Flipkart,Dussehra,25004
750,30,1,69999,Raipur,Reliance Digital,,2079
751,31,1,16335,Srinagar,Reliance Digital,Christmas,11171
752,31,1,19999,Gangtok,Offline,,23934
753,31,1,17042,Gandhinagar,Offline,New Year,5781
754,31,1,19999,Srinagar,Flipkart,,19925
755,31,1,18673,Gangtok,Amazon,Summer Sale,15776
756,31,1,19999,Lucknow,Reliance Digital,,9293
757,31,1,17176,Chandigarh,Offline,Independence Day,1687
758,31,1,17757,Shillong,Reliance Digital,Christmas,21491
759,31,1,16991,Hyderabad,Amazon,Back to School,3181
760,31,1,16808,Dehradun,Offline,Republic Day,17481
761,31,1,19999,Ranchi,Amazon,,7355
762,31,2,19999,Imphal,Flipkart,,1078
763,31,1,16103,Lucknow,Flipkart,Summer Sale,22222
764,31,1,18819,Ranchi,Amazon,Christmas,7436
765,31,2,19999,Hyderabad,Amazon,,24229
766,31,1,19999,Hyderabad,Flipkart,,5846
767,31,2,16890,Kohima,Reliance Digital,Christmas,3856
768,31,1,19999,Kolkata,Reliance Digital,,18224
769,31,1,17628,Chennai,Reliance Digital,Eid,26075
770,31,2,19999,Chennai,Amazon,,14400
771,31,1,19999,Kohima,Amazon,,13109
772,31,1,19999,Jaipur,Reliance Digital,,25681
773,31,2,16918,Dehradun,Offline,Christmas,17370
774,31,1,16436,Gangtok,Flipkart,Republic Day,20789
775,31,1,17805,Hyderabad,Offline,Christmas,21638
776,32,1,20999,Amaravati,Flipkart,,24853
777,32,1,20999,Jaipur,Reliance Digital,,22178
778,32,1,19558,Patna,Reliance Digital,Eid,14062
779,32,2,20999,Kohima,Reliance Digital,,15383
780,32,1,19458,Hyderabad,Flipkart,Independence Day,26134
781,32,1,20999,Patna,Offline,,8423
782,32,2,20999,Kohima,Offline,,8779
783,32,1,17130,Raipur,Reliance Digital,Summer Sale,12623
784,32,1,17031,Chandigarh,Reliance Digital,Dussehra,1247
785,32,1,17592,Kohima,Amazon,Diwali,25042
786,32,1,20999,Dispur,Flipkart,,7474
787,32,2,20999,Bhubaneswar,Offline,,22944
788,32,1,20999,Chandigarh,Reliance Digital,,20642
789,32,1,18214,Shillong,Reliance Digital,Summer Sale,9241
790,32,1,20999,Bhopal,Flipkart,,8053
791,32,2,20999,Itanagar,Flipkart,,25595
792,32,2,18028,Amaravati,Flipkart,Big Billion Days,25123
793,32,2,18519,Gangtok,Flipkart,Republic Day,19694
794,32,1,20999,Chandigarh,Flipkart,,3631
795,32,1,20999,Lucknow,Reliance Digital,,11124
796,32,1,18494,Panaji,Amazon,Republic Day,12680
797,32,1,20999,Bhubaneswar,Reliance Digital,,9343
798,32,2,20999,Agartala,Reliance Digital,,25951
799,32,1,20999,Itanagar,Reliance Digital,,24679
800,32,1,20999,Dispur,Offline,,23342
801,33,1,23742,Dispur,Flipkart,Independence Day,13120
802,33,2,27990,Bengaluru,Flipkart,,25980
803,33,1,24229,Shimla,Offline,Diwali,15767
804,33,1,25009,Bengaluru,Reliance Digital,Back to School,9185
805,33,1,27990,Dehradun,Amazon,,2678
806,33,1,27990,Shimla,Amazon,,1995
807,33,1,27990,Chandigarh,Amazon,,17494
808,33,2,25093,Jaipur,Offline,Independence Day,26111
809,33,2,23600,Dehradun,Offline,Independence Day,11934
810,33,2,26186,Srinagar,Flipkart,Christmas,11909
811,33,2,23805,Kohima,Amazon,Diwali,12266
812,33,1,25963,Dispur,Flipkart,Eid,18813
813,33,1,24936,Chandigarh,Amazon,Back to School,22124
814,33,1,26060,Srinagar,Amazon,Independence Day,16287
815,33,1,27990,Itanagar,Flipkart,,11262
816,33,1,27990,Dispur,Reliance Digital,,26419
817,33,2,24833,Patna,Reliance Digital,New Year,19839
818,33,2,27990,Mumbai,Flipkart,,16593
819,33,1,27990,Bengaluru,Reliance Digital,,14091
820,33,1,27990,Agartala,Amazon,,3053
821,33,1,27990,Kohima,Amazon,,16261
822,33,1,27990,Amaravati,Offline,,16658
823,33,2,22832,Aizawl,Flipkart,Back to School,10983
824,33,1,27990,Gangtok,Amazon,,9802
825,33,1,25009,Kolkata,Reliance Digital,Summer Sale,15086
826,34,1,32170,Dispur,Offline,Christmas,14938
827,34,2,31772,Chennai,Flipkart,Christmas,22255
828,34,1,31229,Chandigarh,Flipkart,Christmas,5004
829,34,1,38999,Imphal,Flipkart,,14078
830,34,2,35132,Jaipur,Flipkart,New Year,16505
831,34,1,38999,Chennai,Offline,,1961
832,34,1,38999,Ranchi,Flipkart,,24213
833,34,1,38999,Gangtok,Amazon,,22975
834,34,2,38999,Lucknow,Amazon,,4384
835,34,1,38999,Hyderabad,Flipkart,,4015
836,34,1,38999,Shimla,Flipkart,,6780
837,34,1,38999,Imphal,Offline,,10616
838,34,1,38999,Hyderabad,Amazon,,5055
839,34,1,38999,Delhi,Amazon,,17595
840,34,1,32398,Ranchi,Flipkart,Diwali,4060
841,34,1,34638,Bhubaneswar,Reliance Digital,Eid,21437
842,34,1,33068,Lucknow,Offline,Dussehra,25860
843,34,1,38999,Patna,Amazon,,7827
844,34,1,33036,Srinagar,Flipkart,Independence Day,8785
845,34,1,31574,Lucknow,Reliance Digital,New Year,23321
846,34,2,38999,Dehradun,Flipkart,,11845
847,34,1,33180,Gangtok,Amazon,Dussehra,20271
848,34,1,38999,Jaipur,Amazon,,6190
849,34,1,38999,Imphal,Amazon,,21353
850,34,2,38999,Shimla,Reliance Digital,,10021
851,35,1,23790,Srinagar,Amazon,,2560
852,35,1,22394,Thiruvananthapuram,Amazon,New Year,13029
853,35,2,22268,Bhopal,Reliance Digital,Diwali,8104
854,35,1,23790,Gangtok,Offline,,18657
855,35,1,21128,Bhopal,Offline,New Year,9504
856,35,1,23790,Imphal,Offline,,12256
857,35,2,23790,Delhi,Reliance Digital,,1763
858,35,1,23790,Imphal,Amazon,,13115
859,35,2,19980,Shimla,Amazon,Back to School,14788
860,35,1,23790,Aizawl,Reliance Digital,,20790
861,35,2,23790,Chandigarh,Offline,,21171
862,35,2,21192,Amaravati,Reliance Digital,Christmas,9452
863,35,1,20409,Bhubaneswar,Offline,Independence Day,9106
864,35,1,22546,Mumbai,Reliance Digital,Christmas,23349
865,35,1,23790,Srinagar,Flipkart,,21092
866,35,1,23790,Shillong,Reliance Digital,,3027
867,35,1,23790,Bhopal,Amazon,,6073
868,35,1,23790,Bengaluru,Offline,,1605
869,35,2,20463,Bengaluru,Flipkart,Independence Day,1086
870,35,1,21753,Gangtok,Amazon,Summer Sale,13798
871,35,1,20291,Aizawl,Amazon,Eid,15782
872,35,1,23790,Srinagar,Amazon,,3215
873,35,1,23790,Dispur,Flipkart,,12559
874,35,2,20187,Patna,Reliance Digital,Diwali,8351
875,35,2,22583,Bhopal,Flipkart,Dussehra,14847
876,36,1,37040,Aizawl,Amazon,New Year,22079
877,36,1,39999,Kohima,Amazon,,12615
878,36,1,32070,Jaipur,Offline,Eid,18016
879,36,1,39999,Shimla,Flipkart,,3082
880,36,1,39999,Panaji,Flipkart,,23003
881,36,1,32641,Patna,Flipkart,Back to School,6708
882,36,1,37001,Gangtok,Reliance Digital,Independence Day,19784
883,36,2,39999,Dehradun,Offline,,3194
884,36,2,33917,Ranchi,Offline,Eid,21657
885,36,1,39999,Bengaluru,Flipkart,,14636
886,36,1,33429,Shillong,Offline,Dussehra,21784
887,36,1,39999,Shillong,Flipkart,,2820
888,36,1,36101,Bengaluru,Flipkart,Christmas,4334
889,36,2,35098,Imphal,Reliance Digital,Diwali,25944
890,36,1,39999,Jaipur,Flipkart,,1886
891,36,1,37543,Gangtok,Reliance Digital,Eid,13274
892,36,2,34405,Gandhinagar,Amazon,New Year,14602
893,36,2,34986,Shillong,Amazon,Christmas,8183
894,36,1,39999,Raipur,Reliance Digital,,7508
895,36,1,36369,Kohima,Reliance Digital,New Year,8823
896,36,2,33479,Imphal,Flipkart,Big Billion Days,1825
897,36,1,39999,Raipur,Offline,,22882
898,36,1,32746,Mumbai,Flipkart,Summer Sale,17729
899,36,2,39999,Lucknow,Reliance Digital,,17765
900,36,1,39999,Raipur,Flipkart,,9395
901,37,2,26729,Bengaluru,Reliance Digital,Christmas,2187
902,37,1,28399,Kohima,Offline,Republic Day,17748
903,37,2,29990,Shillong,Flipkart,,7981
904,37,1,29990,Aizawl,Reliance Digital,,12717
905,37,1,26269,Agartala,Amazon,Republic Day,20912
906,37,1,28199,Kolkata,Reliance Digital,Summer Sale,25143
907,37,1,29990,Lucknow,Reliance Digital,,10179
908,37,2,24127,Kolkata,Reliance Digital,Christmas,21503
909,37,1,25010,Mumbai,Offline,New Year,26207
910,37,2,24272,Amaravati,Offline,Summer Sale,11381
911,37,1,29990,Aizawl,Flipkart,,1628
912,37,2,28376,Gandhinagar,Offline,Eid,14760
913,37,1,27900,Delhi,Flipkart,Big Billion Days,13536
914,37,2,29990,Chennai,Reliance Digital,,1942
915,37,2,25654,Shimla,Offline,Back to School,22578
916,37,1,27844,Bhopal,Amazon,Back to School,21400
917,37,1,24945,Panaji,Reliance Digital,Eid,7082
918,37,1,25489,Jaipur,Offline,New Year,23924
919,37,2,24442,Mumbai,Reliance Digital,Diwali,8024
920,37,1,25908,Mumbai,Offline,Back to School,5729
921,37,2,29990,Jaipur,Flipkart,,6377
922,37,2,27742,Srinagar,Offline,Summer Sale,23620
923,37,2,27541,Ranchi,Amazon,Eid,12464
924,37,1,26931,Bengaluru,Offline,Christmas,19815
925,37,1,29990,Bhopal,Reliance Digital,,2485
926,38,1,80351,Shillong,Amazon,Diwali,15033
927,38,1,79336,Lucknow,Reliance Digital,Christmas,23660
928,38,2,76504,Agartala,Amazon,Independence Day,8983
929,38,2,79291,Dehradun,Reliance Digital,Independence Day,18779
930,38,1,85054,Shimla,Amazon,New Year,8566
931,38,1,91999,Mumbai,Flipkart,,4582
932,38,1,91999,Chennai,Offline,,2568
933,38,1,91999,Dehradun,Flipkart,,22665
934,38,1,79191,Bhopal,Flipkart,Republic Day,23502
935,38,2,91999,Jaipur,Offline,,3424
936,38,2,91999,Gandhinagar,Flipkart,,9441
937,38,1,76037,Agartala,Reliance Digital,Republic Day,18266
938,38,1,91999,Hyderabad,Reliance Digital,,20903
939,38,2,91999,Chennai,Offline,,18303
940,38,1,91999,Patna,Amazon,,16228
941,38,1,91999,Kolkata,Reliance Digital,,10041
942,38,1,74382,Jaipur,Amazon,Christmas,17789
943,38,1,91999,Thiruvananthapuram,Amazon,,4559
944,38,1,81824,Panaji,Flipkart,Summer Sale,8020
945,38,1,74342,Delhi,Offline,Christmas,1551
946,38,2,85580,Bhubaneswar,Offline,Summer Sale,7460
947,38,1,78730,Chennai,Offline,Dussehra,8463
948,38,2,74839,Lucknow,Flipkart,Diwali,10785
949,38,1,91999,Patna,Flipkart,,24347
950,38,2,81396,Imphal,Flipkart,Independence Day,20701
951,39,2,32999,Imphal,Reliance Digital,,24339
952,39,1,28995,Aizawl,Reliance Digital,New Year,9992
953,39,1,31207,Thiruvananthapuram,Flipkart,Christmas,7864
954,39,1,32999,Amaravati,Amazon,,18717
955,39,1,29399,Shillong,Offline,Back to School,3410
956,39,1,28526,Delhi,Offline,Dussehra,17279
957,39,1,27849,Dehradun,Reliance Digital,Christmas,8453
958,39,1,32999,Gangtok,Offline,,20237
959,39,1,31167,Bengaluru,Flipkart,Republic Day,18395
960,39,1,30703,Srinagar,Offline,Dussehra,17057
961,39,1,32999,Dehradun,Reliance Digital,,22217
962,39,1,32999,Kolkata,Offline,,22333
963,39,1,27586,Dehradun,Reliance Digital,Independence Day,7907
964,39,1,32999,Kolkata,Reliance Digital,,18382
965,39,1,30606,Shimla,Flipkart,Eid,25867
966,39,1,32999,Aizawl,Reliance Digital,,17161
967,39,2,32999,Kolkata,Amazon,,7115
968,39,2,32999,Chennai,Reliance Digital,,7868
969,39,1,32999,Panaji,Reliance Digital,,9772
970,39,1,32999,Chennai,Offline,,25969
971,39,1,29573,Thiruvananthapuram,Amazon,Diwali,17338
972,39,1,32999,Bhopal,Reliance Digital,,5358
973,39,1,28121,Amaravati,Offline,Summer Sale,12185
974,39,1,30974,Dehradun,Offline,Dussehra,13776
975,39,2,30549,Bhubaneswar,Flipkart,Big Billion Days,13775
976,40,1,23713,Jaipur,Amazon,New Year,14525
977,40,1,28499,Bhubaneswar,Offline,,25771
978,40,1,28499,Raipur,Reliance Digital,,1172
979,40,1,28499,Agartala,Offline,,3200
980,40,1,28499,Dehradun,Amazon,,10540
981,40,2,28499,Kolkata,Reliance Digital,,6283
982,40,1,28499,Panaji,Offline,,18339
983,40,1,25524,Dispur,Flipkart,New Year,14136
984,40,1,24908,Kolkata,Amazon,Republic Day,11746
985,40,1,28499,Raipur,Amazon,,6016
986,40,1,22835,Ranchi,Amazon,Eid,4467
987,40,2,24705,Mumbai,Amazon,Summer Sale,6751
988,40,1,28499,Bhubaneswar,Reliance Digital,,6385
989,40,2,23600,Aizawl,Offline,Eid,2546
990,40,1,28499,Amaravati,Flipkart,,25540
991,40,1,28499,Chennai,Flipkart,,13219
992,40,1,23505,Gandhinagar,Offline,Republic Day,18325
993,40,1,28499,Jaipur,Amazon,,24254
994,40,1,28499,Dehradun,Reliance Digital,,21919
995,40,2,26814,Shillong,Amazon,Summer Sale,7474
996,40,1,25091,Gandhinagar,Reliance Digital,Summer Sale,21331
997,40,1,24646,Jaipur,Flipkart,New Year,17979
